username,password,hashedpassword,email,type,gender,card_name,card_no,cvv,card_expiry_date,cash,is_pet_owner,created_at,query
randolph643,nutritious,$2b$10$ZXYVSoXjuCA1jVZarnBF/.S6Aihzbf5CLBlxClh1gHoxA.xTkrjYW,randolph643@hotmail.com,normal,male,Randolph,6.72149E+15,658,Aug-25,10323,FALSE,8/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('randolph643', '$2b$10$ZXYVSoXjuCA1jVZarnBF/.S6Aihzbf5CLBlxClh1gHoxA.xTkrjYW', 'randolph643@hotmail.com', 'normal', 'male', 'Randolph','6721490272598570','658','08/25','10323',False,'2019-05-08');"
stewart195,cave6479,$2b$10$47JWuXAPQf4Ea7DERyj4ructMvl50Vuicw1bBbe.EPjTnrWfbEVdy,stewart195@hotmail.com,normal,male,Stewart,7.03667E+15,809,Dec-24,10517,FALSE,24/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('stewart195', '$2b$10$47JWuXAPQf4Ea7DERyj4ructMvl50Vuicw1bBbe.EPjTnrWfbEVdy', 'stewart195@hotmail.com', 'normal', 'male', 'Stewart','7036673847067800','809','12/24','10517',False,'2019-03-24');"
vern726,functional,$2b$10$2eEBTqL7REEGqNtw2w3Ip.863RQeOcHqoyFmFCYomIx6fBb6feITC,vern726@gmail.com,normal,male,Vern,5.42827E+15,949,Apr-24,10077,FALSE,23/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('vern726', '$2b$10$2eEBTqL7REEGqNtw2w3Ip.863RQeOcHqoyFmFCYomIx6fBb6feITC', 'vern726@gmail.com', 'normal', 'male', 'Vern','5428270228801290','949','04/24','10077',False,'2019-03-23');"
wilmer863,destruction,$2b$10$3zh/8IrkoVWQrvHGetQJbOMPHqa2xHYN/9o/.5e9rkIFBtHOYh4.m,wilmer863@gmail.com,normal,male,Wilmer,6.56328E+15,520,Nov-23,10523,FALSE,8/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('wilmer863', '$2b$10$3zh/8IrkoVWQrvHGetQJbOMPHqa2xHYN/9o/.5e9rkIFBtHOYh4.m', 'wilmer863@gmail.com', 'normal', 'male', 'Wilmer','6563275036221590','520','11/23','10523',False,'2019-03-08');"
zack630,signal891,$2b$10$Jy6GEtuBv/gMF/QTlR8PLOTfgdbYeguTW.F7pX1QVI95KrG1QW88.,zack630@gmail.com,normal,male,Zack,3.93938E+15,225,Jun-24,10639,FALSE,23/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('zack630', '$2b$10$Jy6GEtuBv/gMF/QTlR8PLOTfgdbYeguTW.F7pX1QVI95KrG1QW88.', 'zack630@gmail.com', 'normal', 'male', 'Zack','3939383702052540','225','06/24','10639',False,'2019-03-23');"
adrian275,front559,$2b$10$8N4uzq8W.CgD1smfRp0QGO0xohYRZIbK7avoGggcbJcDx.44MAwFK,adrian275@gmail.com,normal,male,Adrian,1.23467E+15,286,Jul-29,10134,FALSE,28/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('adrian275', '$2b$10$8N4uzq8W.CgD1smfRp0QGO0xohYRZIbK7avoGggcbJcDx.44MAwFK', 'adrian275@gmail.com', 'normal', 'male', 'Adrian','1234674390246590','286','07/29','10134',False,'2019-04-28');"
alvah996,achiever618,$2b$10$wxG7pJh9agQi4aNBe34YKus97wMhwg0rxjEcolSW1DUASXirhZeMS,alvah996@hotmail.com,normal,male,,,,,10635,FALSE,25/5/2019,"INSERT INTO users (username, password, email, type, gender,cash, is_pet_owner, created_at) VALUES('alvah996', '$2b$10$wxG7pJh9agQi4aNBe34YKus97wMhwg0rxjEcolSW1DUASXirhZeMS', 'alvah996@hotmail.com', 'normal', 'male', '10635',False,'2019-05-25');"
bertram165,descriptive,$2b$10$JLtEclmQV9.qn1TLU39uz.qki6FyAPlPLUiqf0fL82Xc3HNeu44hK,bertram165@hotmail.com,normal,male,Bertram,1.79586E+15,828,Jan-30,10555,FALSE,6/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('bertram165', '$2b$10$JLtEclmQV9.qn1TLU39uz.qki6FyAPlPLUiqf0fL82Xc3HNeu44hK', 'bertram165@hotmail.com', 'normal', 'male', 'Bertram','1795859564663950','828','01/30','10555',False,'2019-05-06');"
clay433,book4440,$2b$10$e2zkI3WlSzyvUp26q8AA5.RbosLBipcgCIm7yaDeaCK7Xusc83uuq,clay433@gmail.com,normal,male,Clay,3.11469E+15,247,May-24,10827,FALSE,17/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('clay433', '$2b$10$e2zkI3WlSzyvUp26q8AA5.RbosLBipcgCIm7yaDeaCK7Xusc83uuq', 'clay433@gmail.com', 'normal', 'male', 'Clay','3114689511604040','247','05/24','10827',False,'2019-03-17');"
ephraim759,shape911,$2b$10$HEPEutV2dVcQQ9EXVjif4u/gZG9XAscJHkHBug.kvLDggw85kkDaa,ephraim759@hotmail.com,normal,male,Ephraim,2.63062E+15,141,May-27,10730,FALSE,11/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('ephraim759', '$2b$10$HEPEutV2dVcQQ9EXVjif4u/gZG9XAscJHkHBug.kvLDggw85kkDaa', 'ephraim759@hotmail.com', 'normal', 'male', 'Ephraim','2630615601199210','141','05/27','10730',False,'2019-03-11');"
fritz449,switch650,$2b$10$V1HXBsqkqybgGYuM6.UBFe1TvFI0/jRqryPbmqd5xH6D0FIXzeIZ6,fritz449@hotmail.com,normal,male,Fritz,7.27289E+15,398,Dec-28,10587,FALSE,25/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('fritz449', '$2b$10$V1HXBsqkqybgGYuM6.UBFe1TvFI0/jRqryPbmqd5xH6D0FIXzeIZ6', 'fritz449@hotmail.com', 'normal', 'male', 'Fritz','7272893146836810','398','12/28','10587',False,'2019-03-25');"
giles579,lame3158,$2b$10$HBd1bszi8SpF.qVc/9ecWe51KN.ta.Mw0OS2ZWrUGOd/j2VCPg0Ii,giles579@gmail.com,normal,male,Giles,2.88922E+15,777,Nov-30,10446,FALSE,1/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('giles579', '$2b$10$HBd1bszi8SpF.qVc/9ecWe51KN.ta.Mw0OS2ZWrUGOd/j2VCPg0Ii', 'giles579@gmail.com', 'normal', 'male', 'Giles','2889217416218790','777','11/30','10446',False,'2019-04-01');"
grover529,rescue244,$2b$10$efJGf7zgMhfAFO2G2IuBZOC0N0K26UPAKME179Nv9kUaqtNAzMyOS,grover529@hotmail.com,normal,male,Grover,4.89491E+15,339,Jul-22,10483,FALSE,24/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('grover529', '$2b$10$efJGf7zgMhfAFO2G2IuBZOC0N0K26UPAKME179Nv9kUaqtNAzMyOS', 'grover529@hotmail.com', 'normal', 'male', 'Grover','4894909048961710','339','07/22','10483',False,'2019-05-24');"
harris275,slave920,$2b$10$PGXdJGX8YZQJZcnWEzyLQeM1Dhtj0gw3935wK6W2z4qXRDoR8TEXu,harris275@gmail.com,normal,male,Harris,6.17834E+15,965,Mar-29,10368,FALSE,23/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('harris275', '$2b$10$PGXdJGX8YZQJZcnWEzyLQeM1Dhtj0gw3935wK6W2z4qXRDoR8TEXu', 'harris275@gmail.com', 'normal', 'male', 'Harris','6178343759099720','965','03/29','10368',False,'2019-04-23');"
isom541,canvas494,$2b$10$kmDHxEmlvKyMox94nyJlpeLch6EhkMNMOrE.Y3RNanXHCG4pyspN2,isom541@gmail.com,normal,male,Isom,4.64777E+15,519,Nov-28,10771,FALSE,19/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('isom541', '$2b$10$kmDHxEmlvKyMox94nyJlpeLch6EhkMNMOrE.Y3RNanXHCG4pyspN2', 'isom541@gmail.com', 'normal', 'male', 'Isom','4647771596433750','519','11/28','10771',False,'2019-05-19');"
jesus522,smelly704,$2b$10$Fq2DznsOWdQYbiL7LkQqG.EFOxc132k/j0gqBWIklqTYz6WpoAEbW,jesus522@gmail.com,normal,male,Jesus,1.71276E+15,675,Apr-25,10723,FALSE,8/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('jesus522', '$2b$10$Fq2DznsOWdQYbiL7LkQqG.EFOxc132k/j0gqBWIklqTYz6WpoAEbW', 'jesus522@gmail.com', 'normal', 'male', 'Jesus','1712759643206950','675','04/25','10723',False,'2019-03-08');"
johnie600,sordid602,$2b$10$hYF65iBAsfJS5YuruJzwGe0bJ6Ec6idRlLgNVHmoOegvsgpH2VXfq,johnie600@hotmail.com,normal,male,Johnie,5.58648E+15,298,Mar-25,10105,FALSE,16/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('johnie600', '$2b$10$hYF65iBAsfJS5YuruJzwGe0bJ6Ec6idRlLgNVHmoOegvsgpH2VXfq', 'johnie600@hotmail.com', 'normal', 'male', 'Johnie','5586480470381840','298','03/25','10105',False,'2019-03-16');"
jonathan621,proud689,$2b$10$29FDN4bWQn3t1kBM7ejjs.vveo8Hf9fcIkOtZuRK0LaSE6vRVdF3a,jonathan621@gmail.com,normal,male,Jonathan,8.7506E+15,398,Nov-21,10525,FALSE,27/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('jonathan621', '$2b$10$29FDN4bWQn3t1kBM7ejjs.vveo8Hf9fcIkOtZuRK0LaSE6vRVdF3a', 'jonathan621@gmail.com', 'normal', 'male', 'Jonathan','8750602625966120','398','11/21','10525',False,'2019-05-27');"
lucian788,organic574,$2b$10$PcIUbnhyN.ExQUkbbhQaRegBSInhlxqyygEIDC7JWybPx7Hi/k2d6,lucian788@gmail.com,normal,male,Lucian,8.10118E+15,633,Jun-30,10038,FALSE,14/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('lucian788', '$2b$10$PcIUbnhyN.ExQUkbbhQaRegBSInhlxqyygEIDC7JWybPx7Hi/k2d6', 'lucian788@gmail.com', 'normal', 'male', 'Lucian','8101176368799610','633','06/30','10038',False,'2019-04-14');"
malcolm242,maid9821,$2b$10$492XZWniWfW73z7Ts6Scm.LPuRTFxxl4ge5JknTPPX6DB1OHBhiNO,malcolm242@hotmail.com,normal,male,Malcolm,8.55311E+15,406,Oct-24,10750,FALSE,28/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('malcolm242', '$2b$10$492XZWniWfW73z7Ts6Scm.LPuRTFxxl4ge5JknTPPX6DB1OHBhiNO', 'malcolm242@hotmail.com', 'normal', 'male', 'Malcolm','8553114830005590','406','10/24','10750',False,'2019-05-28');"
merritt238,relieved678,$2b$10$s.8dxkySaR7Dcr4msfWSZOfhJJw4zSm6WlGO7RazE3bo87.VqJEfS,merritt238@gmail.com,normal,male,Merritt,5.37907E+15,742,Sep-21,10635,FALSE,30/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('merritt238', '$2b$10$s.8dxkySaR7Dcr4msfWSZOfhJJw4zSm6WlGO7RazE3bo87.VqJEfS', 'merritt238@gmail.com', 'normal', 'male', 'Merritt','5379070108356520','742','09/21','10635',False,'2019-03-30');"
otho170,determined,$2b$10$TVtK7wszNuH4OAFb/HjJfe6ZCBMBygr5vNqLiAbtS8ORyP9F8eHlW,otho170@gmail.com,normal,male,Otho,4.35849E+15,377,Feb-29,10609,FALSE,12/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('otho170', '$2b$10$TVtK7wszNuH4OAFb/HjJfe6ZCBMBygr5vNqLiAbtS8ORyP9F8eHlW', 'otho170@gmail.com', 'normal', 'male', 'Otho','4358490760812750','377','02/29','10609',False,'2019-04-12');"
perley205,chunky465,$2b$10$BsQ8My/jkRpN2ewN6ZtyAeHPz3JEVYWWGWUE4AHOmcNH1un6QIDM2,perley205@hotmail.com,normal,male,Perley,4.18947E+15,453,Nov-22,10922,FALSE,29/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('perley205', '$2b$10$BsQ8My/jkRpN2ewN6ZtyAeHPz3JEVYWWGWUE4AHOmcNH1un6QIDM2', 'perley205@hotmail.com', 'normal', 'male', 'Perley','4189470869257020','453','11/22','10922',False,'2019-05-29');"
rolla582,frog9605,$2b$10$WBN3GlMAQBfLrlV8bVmFBuTobtRVRhbTCI/iItF82ZibLHIpz3mhy,rolla582@gmail.com,normal,male,Rolla,4.15157E+15,637,Aug-30,10129,FALSE,19/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('rolla582', '$2b$10$WBN3GlMAQBfLrlV8bVmFBuTobtRVRhbTCI/iItF82ZibLHIpz3mhy', 'rolla582@gmail.com', 'normal', 'male', 'Rolla','4151574539266480','637','08/30','10129',False,'2019-04-19');"
sandy244,analyze645,$2b$10$h075V565eft87SGcTHfkH.7W84HO2MtxQAOSdX/K8rXfq2lc/aQcy,sandy244@hotmail.com,normal,male,Sandy,2.56785E+15,625,May-21,10911,FALSE,6/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('sandy244', '$2b$10$h075V565eft87SGcTHfkH.7W84HO2MtxQAOSdX/K8rXfq2lc/aQcy', 'sandy244@hotmail.com', 'normal', 'male', 'Sandy','2567853578297010','625','05/21','10911',False,'2019-04-06');"
tomas8,deranged861,$2b$10$XP3rqrTI.4P5skjfwXm/neLZOqki2gakk4hyrFoCqUKazpd1HUsEO,tomas8@gmail.com,normal,male,Tomas,5.04216E+15,246,Dec-24,10705,FALSE,23/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('tomas8', '$2b$10$XP3rqrTI.4P5skjfwXm/neLZOqki2gakk4hyrFoCqUKazpd1HUsEO', 'tomas8@gmail.com', 'normal', 'male', 'Tomas','5042162597097160','246','12/24','10705',False,'2019-03-23');"
wilford237,bad2348,$2b$10$tGYUwwb9hjn/lPxSCPQzSetroxowMTYupJ8vKFCSyXhuLWoz64h5C,wilford237@hotmail.com,normal,male,Wilford,1.79138E+15,227,Oct-23,10468,FALSE,25/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('wilford237', '$2b$10$tGYUwwb9hjn/lPxSCPQzSetroxowMTYupJ8vKFCSyXhuLWoz64h5C', 'wilford237@hotmail.com', 'normal', 'male', 'Wilford','1791381828545240','227','10/23','10468',False,'2019-05-25');"
adolphus30,better849,$2b$10$99zb45gexd2AW2M7A7MhRudwaELKg077aObkt9w.6Lb1YpTJgAbqK,adolphus30@gmail.com,normal,male,Adolphus,4.30048E+15,318,Oct-22,10348,FALSE,16/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('adolphus30', '$2b$10$99zb45gexd2AW2M7A7MhRudwaELKg077aObkt9w.6Lb1YpTJgAbqK', 'adolphus30@gmail.com', 'normal', 'male', 'Adolphus','4300479085040800','318','10/22','10348',False,'2019-05-16');"
angus667,move5736,$2b$10$niPCfpU2G.x6PlNtLONAPesQGbCqoJcxYP/O3An6nhYUztt6esu2y,angus667@hotmail.com,normal,male,Angus,2.76433E+15,275,Sep-24,10465,FALSE,31/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('angus667', '$2b$10$niPCfpU2G.x6PlNtLONAPesQGbCqoJcxYP/O3An6nhYUztt6esu2y', 'angus667@hotmail.com', 'normal', 'male', 'Angus','2764334846325770','275','09/24','10465',False,'2019-03-31');"
arther831,strap795,$2b$10$OJ0BwysajmFYMTPzUSVZ2uAP0oTyf7pLTxay9YqoYHm7Ysbb9xG16,arther831@gmail.com,normal,male,Arther,5.0329E+15,399,Apr-26,10349,FALSE,3/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('arther831', '$2b$10$OJ0BwysajmFYMTPzUSVZ2uAP0oTyf7pLTxay9YqoYHm7Ysbb9xG16', 'arther831@gmail.com', 'normal', 'male', 'Arther','5032898369881440','399','04/26','10349',False,'2019-04-03');"
carlos11,thrill451,$2b$10$PBoWqJ2tH37cCG0aEKuFMutPJeVZ.v5phTMP10HPufx4oQuNPh9K2,carlos11@gmail.com,normal,male,Carlos,8.31058E+15,358,Aug-26,10543,FALSE,22/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('carlos11', '$2b$10$PBoWqJ2tH37cCG0aEKuFMutPJeVZ.v5phTMP10HPufx4oQuNPh9K2', 'carlos11@gmail.com', 'normal', 'male', 'Carlos','8310575505982170','358','08/26','10543',False,'2019-05-22');"
cary448,spare380,$2b$10$83Ujw0C7T6Sa2yM.fZwQXuJOtPlrSs5GMBSXeQ44WZj4o/w0rdsmy,cary448@gmail.com,normal,male,Cary,1.2805E+15,278,May-28,10947,FALSE,19/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('cary448', '$2b$10$83Ujw0C7T6Sa2yM.fZwQXuJOtPlrSs5GMBSXeQ44WZj4o/w0rdsmy', 'cary448@gmail.com', 'normal', 'male', 'Cary','1280499622647240','278','05/28','10947',False,'2019-04-19');"
cassius913,borrow427,$2b$10$x..vO/s2gEW4Fsc74Cjk7.Yn2VuEknI4UcmWHfiKgKxqt005qYZuW,cassius913@hotmail.com,normal,male,Cassius,6.41876E+15,349,May-25,10292,FALSE,23/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('cassius913', '$2b$10$x..vO/s2gEW4Fsc74Cjk7.Yn2VuEknI4UcmWHfiKgKxqt005qYZuW', 'cassius913@hotmail.com', 'normal', 'male', 'Cassius','6418757621541280','349','05/25','10292',False,'2019-03-23');"
davis347,friend589,$2b$10$sef.o0O8AW5gCFtShi4Zt.jm.RiMqY1fb5uYd46hkT15IgiGVPQAC,davis347@hotmail.com,normal,male,Davis,3.40164E+15,886,Mar-29,10351,FALSE,17/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('davis347', '$2b$10$sef.o0O8AW5gCFtShi4Zt.jm.RiMqY1fb5uYd46hkT15IgiGVPQAC', 'davis347@hotmail.com', 'normal', 'male', 'Davis','3401639226749100','886','03/29','10351',False,'2019-04-17');"
hamilton649,melted764,$2b$10$6FSIPjKa8u0j52SvWRazoOQoAbo5b1l7XLrtAFWjBK/wpXLr3yShS,hamilton649@gmail.com,normal,male,Hamilton,3.23896E+15,682,Feb-29,10580,FALSE,11/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('hamilton649', '$2b$10$6FSIPjKa8u0j52SvWRazoOQoAbo5b1l7XLrtAFWjBK/wpXLr3yShS', 'hamilton649@gmail.com', 'normal', 'male', 'Hamilton','3238961442047190','682','02/29','10580',False,'2019-03-11');"
harve687,doubt413,$2b$10$mK/mbB1G9L21ILtsojgWiuGZ/Uadv.vJEZTqmnl3BIH9dn/xBF3Hm,harve687@gmail.com,normal,male,Harve,4.45853E+15,397,Mar-29,10918,FALSE,16/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('harve687', '$2b$10$mK/mbB1G9L21ILtsojgWiuGZ/Uadv.vJEZTqmnl3BIH9dn/xBF3Hm', 'harve687@gmail.com', 'normal', 'male', 'Harve','4458533212148180','397','03/29','10918',False,'2019-05-16');"
israel949,tour8371,$2b$10$8nyPmdMkMz1kfQioiLTxWOQVPbBzAFd1PpdI5QqDMFa0EbWBOIvTy,israel949@hotmail.com,normal,male,Israel,7.34031E+15,780,May-21,10241,FALSE,16/4/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('israel949', '$2b$10$8nyPmdMkMz1kfQioiLTxWOQVPbBzAFd1PpdI5QqDMFa0EbWBOIvTy', 'israel949@hotmail.com', 'normal', 'male', 'Israel','7340307876407070','780','05/21','10241',False,'2019-04-16');"
leander552,dependent,$2b$10$LRBOViT4QEm/sYidPYiLe.Jyo9qIMJSKXNcdxr0Br8BmixkoaR5Xe,leander552@gmail.com,normal,male,Leander,9.79245E+15,264,Jul-22,10520,FALSE,1/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('leander552', '$2b$10$LRBOViT4QEm/sYidPYiLe.Jyo9qIMJSKXNcdxr0Br8BmixkoaR5Xe', 'leander552@gmail.com', 'normal', 'male', 'Leander','9792445481884530','264','07/22','10520',False,'2019-03-01');"
melville619,womanly533,$2b$10$wywyfImeylFMOHYdo/biY.qfcXriYjVnijkBkTJHkEo5oM4el6un2,melville619@hotmail.com,normal,male,Melville,2.18982E+15,521,May-28,10484,FALSE,1/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('melville619', '$2b$10$wywyfImeylFMOHYdo/biY.qfcXriYjVnijkBkTJHkEo5oM4el6un2', 'melville619@hotmail.com', 'normal', 'male', 'Melville','2189817705135730','521','05/28','10484',False,'2019-03-01');"
merle329,abrupt580,$2b$10$bAmmZtXfxbTzabZ8xn..te0J0/rAmDeAa9lBby6uX.k8yxyN1fRXO,merle329@gmail.com,normal,male,Merle,7.0517E+15,213,Jun-23,10472,FALSE,26/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('merle329', '$2b$10$bAmmZtXfxbTzabZ8xn..te0J0/rAmDeAa9lBby6uX.k8yxyN1fRXO', 'merle329@gmail.com', 'normal', 'male', 'Merle','7051703815238950','213','06/23','10472',False,'2019-05-26');"
murray19,advertisement,$2b$10$LbG1V7vE9LT.YmCp/x.FMOHg9RdEqNvsG.YToq0BBROad344xW3KO,murray19@hotmail.com,normal,male,Murray,4.10791E+15,877,Sep-21,10193,FALSE,11/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('murray19', '$2b$10$LbG1V7vE9LT.YmCp/x.FMOHg9RdEqNvsG.YToq0BBROad344xW3KO', 'murray19@hotmail.com', 'normal', 'male', 'Murray','4107910269712760','877','09/21','10193',False,'2019-05-11');"
pleasant510,lunchroom,$2b$10$zpYSNSMryN8MsPa8oEFJ/.nWQLSCZ1uPixfXlfa97LJiV0f5wjv8m,pleasant510@hotmail.com,normal,male,Pleasant,1.43156E+15,545,Oct-28,10173,FALSE,22/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('pleasant510', '$2b$10$zpYSNSMryN8MsPa8oEFJ/.nWQLSCZ1uPixfXlfa97LJiV0f5wjv8m', 'pleasant510@hotmail.com', 'normal', 'male', 'Pleasant','1431560408957760','545','10/28','10173',False,'2019-03-22');"
sterling893,addition835,$2b$10$3YdZ9LkhaxSYxTt9RMI6rehGqMRFrlPlevCuJbXVjBeOJ7fiT/JIm,sterling893@hotmail.com,normal,male,Sterling,5.17974E+15,833,May-22,10730,FALSE,13/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('sterling893', '$2b$10$3YdZ9LkhaxSYxTt9RMI6rehGqMRFrlPlevCuJbXVjBeOJ7fiT/JIm', 'sterling893@hotmail.com', 'normal', 'male', 'Sterling','5179735558600820','833','05/22','10730',False,'2019-03-13');"
steven995,horn5210,$2b$10$yR8RTVHwvM7fo60H63kLseiRnb9EGUlspzMvE6gEa5FxPLXFtSNx6,steven995@gmail.com,normal,male,,,,,10275,FALSE,30/5/2019,"INSERT INTO users (username, password, email, type, gender,cash, is_pet_owner, created_at) VALUES('steven995', '$2b$10$yR8RTVHwvM7fo60H63kLseiRnb9EGUlspzMvE6gEa5FxPLXFtSNx6', 'steven995@gmail.com', 'normal', 'male', '10275',False,'2019-05-30');"
axel722,absorbing,$2b$10$PQnO2tDLTQiZqWILq/WtYeDc8OmInFPYyRDTXAZqllKKOCZ2R6N5q,axel722@gmail.com,normal,male,Axel,3.5807E+15,159,Oct-21,10001,FALSE,28/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('axel722', '$2b$10$PQnO2tDLTQiZqWILq/WtYeDc8OmInFPYyRDTXAZqllKKOCZ2R6N5q', 'axel722@gmail.com', 'normal', 'male', 'Axel','3580702475268780','159','10/21','10001',False,'2019-05-28');"
boyd203,rhythm752,$2b$10$F0biRzJ.6/9gFcBaR7dxUu0OJvjU0Lovqp0gINVoXsjmC2JGvWFPu,boyd203@hotmail.com,normal,male,Boyd,5.16304E+15,952,Jul-30,10928,FALSE,17/5/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('boyd203', '$2b$10$F0biRzJ.6/9gFcBaR7dxUu0OJvjU0Lovqp0gINVoXsjmC2JGvWFPu', 'boyd203@hotmail.com', 'normal', 'male', 'Boyd','5163038912526950','952','07/30','10928',False,'2019-05-17');"
bryant990,children465,$2b$10$bj8y3ar5meqYrPUu1RPGCe6JQuEyXP2DsqRSpBGoqnXVyyBoaPMsm,bryant990@gmail.com,normal,male,Bryant,5.02376E+15,604,Oct-24,10387,FALSE,8/3/2019,"INSERT INTO users (username, password, email, type, gender, card_name, card_no, cvv, card_expiry_date, cash, is_pet_owner, created_at) VALUES('bryant990', '$2b$10$bj8y3ar5meqYrPUu1RPGCe6JQuEyXP2DsqRSpBGoqnXVyyBoaPMsm', 'bryant990@gmail.com', 'normal', 'male', 'Bryant','5023761923952870','604','10/24','10387',False,'2019-03-08');"
